Date,New Zealand,Far North District,Whangarei District,Kaipara District,Rodney District (2010 and earlier),North Shore City (2010 and earlier),Waitakere City (2010 and earlier),Auckland City (2010 and earlier),Manukau City (2010 and earlier),Papakura District (2010 and earlier),Franklin District (2010 and earlier),Thames-Coromandel District,Hauraki District,Waikato District,Matamata-Piako District,Hamilton City,Waipa District,Otorohanga District,South Waikato District,Waitomo District,Taupo District,Western Bay of Plenty District,Tauranga City,Rotorua District,Whakatane District,Kawerau District,Opotiki District,Gisborne District,Wairoa District,Hastings District,Napier City,Central Hawke's Bay District,New Plymouth District,Stratford District,South Taranaki District,Ruapehu District,Whanganui District,Rangitikei District,Manawatu District,Palmerston North City,Tararua District,Horowhenua District,Kapiti Coast District,Porirua City,Upper Hutt City,Lower Hutt City,Wellington City,Masterton District,Carterton District,South Wairarapa District,Tasman District,Nelson City,Marlborough District,Kaikoura District,Buller District,Grey District,Westland District,Hurunui District,Waimakariri District,Christchurch City,Banks Peninsula District (February 2006 and earlier),Selwyn District,Ashburton District,Timaru District,Mackenzie District,Waimate District,Chatham Islands Territory,Waitaki District,Central Otago District,Queenstown-Lakes District,Dunedin City,Clutha District,Southland District,Gore District,Invercargill City,Auckland (2011 and later),Rodney Ward,Albany Ward,North Shore Ward,Waitakere Ward,Waitemata and Gulf Ward,Whau Ward,Albert-Eden-Roskill Ward,Orakei Ward,Maungakiekie-Tamaki Ward,Howick Ward,Manukau Ward,Manurewa-Papakura Ward,Franklin Ward,Area Outside Territorial Authority
15/04/1993,196826,3147,2937,1178,8792,8764,5971,14779,16644,2755,5420,4218,957,2733,855,3377,1823,205,192,219,2211,4193,9420,3209,1597,0,0,2690,0,3439,3159,254,4706,135,1715,272,962,957,3167,3739,504,2102,3153,1405,450,1666,4953,1525,283,367,4813,1819,3294,264,403,172,0,588,3529,14806,960,3113,469,2120,90,150,257,668,957,3237,3422,139,1370,361,2626,,,,,,,,,,,,,,,
15/05/1993,209625,2254,3765,295,12708,7416,6123,17413,15676,1255,5556,3331,1083,2731,995,4300,3327,195,0,210,2853,4779,9119,2292,1849,0,758,784,118,2822,3632,702,3196,246,1246,269,1522,481,1275,3429,550,1254,2059,2796,839,2671,4349,1669,353,332,3491,3266,2416,446,720,63,156,1229,9038,18032,605,4014,2887,1789,103,0,0,192,636,5296,4359,499,637,1744,1130,,,,,,,,,,,,,,,
15/06/1993,204724,4231,2584,936,7340,8496,7307,13358,13940,1864,3234,3763,577,1575,832,4944,2982,389,242,196,2527,3148,6573,2525,1893,50,121,1187,315,4669,4371,418,5096,0,1339,866,892,667,1139,5601,454,379,4752,2832,904,3012,5274,386,0,338,4583,4629,3650,232,771,1160,72,1595,3863,21884,1327,2174,1257,1527,0,100,0,2670,1313,4355,2441,691,1428,871,1613,,,,,,,,,,,,,,,
15/07/1993,207943,987,3116,749,6897,12456,7467,11222,21532,1193,4743,4468,959,1973,1614,5291,1773,308,196,113,2347,4924,8522,1573,1913,0,516,484,167,4021,2274,528,4432,429,1475,440,1473,94,1149,4292,289,1226,3093,2197,1934,4134,2135,1843,108,400,5641,4278,3260,0,865,81,360,302,5824,17681,871,1659,1443,3024,255,0,143,1898,876,4450,5271,975,1806,389,1122,,,,,,,,,,,,,,,
15/08/1993,214194,4092,4470,550,7319,11719,6220,10015,20023,1254,1435,3877,589,2353,712,6925,1497,313,0,0,3521,3322,12519,2525,1324,0,453,1801,171,3383,3115,795,3382,0,566,282,2046,414,1375,3361,1881,1067,4356,1440,269,1245,3554,2051,0,684,4325,6762,4150,234,812,976,667,700,6394,19698,1307,2961,2515,1868,714,164,0,0,947,4872,4959,905,1945,615,1439,,,,,,,,,,,,,,,
15/09/1993,209237,3657,3776,862,10482,11064,6811,12588,15212,1716,4081,4773,864,765,1478,5770,1823,0,527,1033,4556,3396,10438,2079,1593,0,523,1083,113,1998,4191,1019,3386,1476,397,868,1133,298,1413,5334,91,1209,4091,1826,1596,1869,4416,1671,0,774,4100,3231,3642,398,1102,857,462,203,7187,15148,358,1800,2463,1877,628,0,0,1126,1434,5310,4764,218,1146,584,1080,,,,,,,,,,,,,,,
15/10/1993,196081,3240,2936,792,10351,9315,6552,11365,14890,1460,2951,2902,697,1404,482,5436,2702,631,145,233,2151,4715,8428,1861,1542,0,454,2083,460,3271,5240,499,3631,468,1204,145,2821,169,1149,4808,180,765,3806,1968,638,1350,5200,1056,265,804,3190,2867,2519,120,254,412,663,659,5151,17782,692,3228,1499,2396,119,267,0,871,969,7010,1976,373,1564,427,1458,,,,,,,,,,,,,,,
15/11/1993,229745,2983,5614,679,10474,12159,10267,9988,22127,2519,5383,3498,310,1595,2113,7256,2615,307,0,138,3103,3996,11745,2519,1461,0,76,1714,144,3783,2387,190,3769,162,839,441,1088,477,1223,4721,529,2089,5579,1760,963,3322,3343,2074,0,667,4385,4123,4462,248,525,873,1376,893,3152,18945,927,4048,1536,1747,0,1107,0,498,1005,5411,4319,760,1664,1176,2376,,,,,,,,,,,,,,,
15/12/1993,215844,3957,3673,724,13403,10230,6012,13437,11695,2412,6001,3237,1204,2407,928,6486,3709,787,0,0,2188,3154,11638,2433,1310,0,343,1006,110,2830,2962,578,5964,515,201,192,1619,506,1781,5829,0,1028,4651,2121,1529,2020,6037,397,0,921,5246,2212,3754,211,528,1160,562,912,3922,18993,1484,1655,1757,1087,160,111,0,675,785,8106,3979,264,2173,789,1154,,,,,,,,,,,,,,,
15/01/1994,169098,2744,2982,455,6951,9751,6733,12338,19489,904,2229,2897,35,2015,1363,4832,841,490,318,0,2049,4577,8259,794,2562,0,483,567,0,2377,2758,385,1979,0,717,70,1684,76,1181,1113,380,626,2674,1292,395,1864,5488,516,0,160,3691,2871,3184,590,205,525,300,1330,4804,11190,0,3284,842,1988,0,0,0,262,265,1953,6428,529,1311,368,785,,,,,,,,,,,,,,,
15/02/1994,204518,3593,5578,318,9449,8165,7700,12687,18582,1553,4586,3384,1258,2273,2967,7475,1766,314,73,262,2364,5010,14285,1910,1312,0,667,1035,228,1667,3014,448,3018,491,1280,105,1041,225,1809,4726,893,1776,2304,1829,480,2858,3081,1367,657,198,4703,2083,3652,805,281,190,767,770,6675,14623,356,2926,804,2128,75,0,0,1146,1498,3369,2198,1076,514,260,1558,,,,,,,,,,,,,,,
15/03/1994,242924,3913,3300,807,12824,16360,9210,11428,25122,2432,6936,4362,629,1786,892,6527,2043,744,722,0,2864,6196,14478,3159,2268,0,1009,945,185,3888,3753,138,1143,258,1723,524,1285,638,1109,5800,722,701,6563,2744,1571,1671,5166,437,0,451,4973,2604,4491,445,719,1006,911,308,7203,16683,955,3682,1689,1527,441,0,0,1112,1111,3670,3158,504,2192,613,1501,,,,,,,,,,,,,,,
15/04/1994,212456,3514,5302,970,10418,14321,10357,11527,18822,3859,2715,2582,1334,1068,1068,7183,1822,391,0,405,2829,3995,12760,2108,1403,0,591,2907,283,4389,3080,1097,3235,0,180,1082,1156,918,2233,6103,401,1534,2854,4124,118,1924,2404,1329,0,551,5525,4319,2809,406,308,93,1291,483,4730,11545,910,2500,694,1117,671,240,0,431,1375,3306,2585,1088,802,364,1618,,,,,,,,,,,,,,,
15/05/1994,251776,2444,4590,386,13182,17785,14841,18572,26072,2879,5341,4291,512,2163,1322,7141,2922,452,317,100,3395,2424,11297,3309,1429,0,282,1021,0,2114,4188,405,3569,296,1016,104,2049,702,1398,4379,401,843,4336,3322,1110,2128,3256,1117,211,420,4218,4915,4660,0,411,315,821,1255,5053,17274,526,4945,2672,2079,285,282,50,1622,1094,4842,4882,767,1768,0,1207,,,,,,,,,,,,,,,
15/06/1994,231571,2344,5236,982,9287,16835,9681,14068,17601,2825,3047,3052,385,1617,770,8226,3342,54,0,463,3981,3705,13890,2485,1112,0,359,1736,0,3104,4215,0,3376,343,794,85,1983,981,1474,6455,1014,403,3488,1099,349,1785,5095,1214,0,166,6280,3148,3355,559,576,200,73,986,6084,21535,507,5262,2039,1785,365,172,0,986,249,4598,4119,884,1961,747,595,,,,,,,,,,,,,,,
15/07/1994,251510,4018,5589,589,12314,17330,11317,14987,21606,2658,3369,5708,412,2425,1013,9906,2987,137,423,611,2966,6298,20156,3311,2482,0,251,2226,650,2864,3646,90,3113,0,435,100,1432,105,1786,4794,0,640,3161,2627,1084,1024,6890,1006,1227,279,4505,2241,3532,180,544,81,312,232,3991,18719,1116,4315,1435,1957,404,292,0,660,1216,3802,4456,980,1853,66,2579,,,,,,,,,,,,,,,
15/08/1994,276783,4216,4628,401,13279,18937,11215,15205,30397,3682,5068,5399,802,1116,1556,11517,3612,0,0,0,4208,6339,16033,3125,1073,0,283,1429,352,4478,2980,182,4713,32,346,591,1400,327,1038,6467,289,1272,5614,3236,803,1763,6262,1246,299,300,3370,3678,4778,222,657,1144,428,1513,5889,22517,753,2493,2728,1301,0,636,0,1501,2102,3044,4490,1267,1344,567,2851,,,,,,,,,,,,,,,
15/09/1994,269398,4281,6399,390,12407,19624,10428,19946,25731,3290,5755,5096,822,3499,772,11715,2351,0,168,0,3052,5895,15739,4103,1136,0,0,1781,0,4344,3738,448,1427,219,448,979,1904,0,2384,5085,712,1749,5570,2843,493,1254,4920,484,0,462,6259,3607,3320,0,264,1359,609,373,8247,17872,537,3121,2783,1928,264,567,0,813,2936,3940,2220,886,1818,180,1652,,,,,,,,,,,,,,,
15/10/1994,272193,4799,6119,1088,11767,18606,13913,21369,22565,3837,5499,5453,638,1958,1209,8875,2555,244,0,89,4052,4787,17511,2929,652,0,188,1129,274,2925,3670,727,3403,0,351,0,1184,380,2299,4813,953,1416,6627,3454,1493,3800,5457,867,115,649,2734,3603,4431,60,747,725,1197,953,8483,17412,192,6145,1032,2048,696,684,0,1251,2239,2648,3724,1044,2149,0,1308,,,,,,,,,,,,,,,
15/11/1994,295925,4275,7064,730,18892,16474,13599,18097,25914,4713,7327,3335,1424,2979,604,9193,3095,316,80,90,3566,7487,15945,3388,1563,0,0,2545,114,2484,4725,947,4495,336,1608,101,1489,605,1457,6924,0,992,4817,5305,1004,1679,5408,2865,0,90,4306,3735,6227,0,270,881,1491,993,8800,20510,1552,3512,2989,3433,357,0,0,648,2556,4554,4151,783,1304,1054,1679,,,,,,,,,,,,,,,
15/12/1994,254707,4909,5130,560,14167,15218,10591,18558,16341,3812,7766,3454,685,1066,1481,9592,2772,927,608,658,2934,7638,14997,2622,1544,0,289,1730,0,3012,2528,253,2627,0,1054,507,2228,540,1398,6274,916,159,5297,1541,1452,2142,6442,466,93,0,4764,2502,4332,105,558,1404,959,1837,8115,13277,529,5281,668,1200,174,0,0,1656,1862,5801,5796,1355,822,0,2732,,,,,,,,,,,,,,,
15/01/1995,203539,2196,3799,1219,12997,14542,8901,13393,21788,3421,6051,1906,320,2106,557,7131,1610,242,321,0,3226,1274,8877,3724,1761,0,247,1161,0,55,2953,91,2996,262,1022,66,1027,0,1285,5099,0,457,3415,2359,0,959,6210,2213,0,404,3071,2608,4351,175,724,320,0,890,5078,15061,165,3268,762,1369,113,0,0,0,1576,3486,2948,130,1471,207,2123,,,,,,,,,,,,,,,
15/02/1995,221664,2882,2699,1191,8293,14504,11184,15583,18212,3288,6153,4270,280,2256,952,4800,3656,631,160,202,3454,2659,12749,2157,1103,0,505,1160,171,1967,2819,458,3175,0,1250,376,1511,536,1621,4914,1054,2073,3357,1988,0,1051,4599,345,362,84,2350,2090,6713,415,371,1856,736,709,3725,16095,1301,4553,1604,2136,236,0,0,1265,1835,7421,5469,491,1070,0,529,,,,,,,,,,,,,,,
15/03/1995,263667,4079,5324,794,20103,18831,14220,17655,20549,2056,4737,2585,551,2344,618,7545,1925,390,318,469,5614,5222,14881,4012,1145,0,460,1163,388,1533,2336,1031,4776,680,732,1568,494,254,510,4996,0,1645,4943,3343,220,2868,4949,1356,495,251,3690,3913,4633,0,923,280,1342,352,7568,16725,1160,2477,3048,2172,627,0,0,409,1777,6683,4380,931,1500,213,1906,,,,,,,,,,,,,,,
15/04/1995,189127,3492,2270,392,10318,10336,8329,9065,14308,960,7088,3063,715,2137,1565,6572,2207,75,312,0,3477,4035,11229,2393,671,0,101,1210,0,2412,3009,693,2135,186,574,186,628,225,1912,3837,515,1011,5091,1879,487,434,3652,851,0,100,3930,254,2718,0,567,488,345,738,4857,17485,677,4725,750,1089,439,0,0,979,2060,3086,3966,457,1139,0,2241,,,,,,,,,,,,,,,
15/05/1995,223567,3707,4796,661,19095,11042,13035,14099,19832,2163,5383,4358,998,1661,1136,6257,3040,0,548,174,2526,2566,12098,2338,790,0,761,1243,54,1986,2773,97,3338,70,1057,203,1716,623,1476,5017,164,601,2547,873,2052,3288,4391,1315,0,142,4590,2708,2540,361,530,1113,473,844,3217,12318,1394,4629,2814,4135,389,190,0,312,936,6547,2091,1032,606,412,1296,,,,,,,,,,,,,,,
15/06/1995,199445,3153,2662,394,8777,12200,9084,12795,14843,2069,5119,4106,784,917,1744,9968,1393,0,0,238,6347,2305,10869,3712,1531,0,0,1541,324,1506,2252,206,1701,166,171,457,726,426,1270,4848,106,237,4541,3865,682,3068,3128,1040,97,0,3597,2853,4622,106,778,0,473,448,6899,14755,1224,3338,2369,811,0,0,0,425,1244,3087,2972,477,475,270,854,,,,,,,,,,,,,,,
15/07/1995,202549,2847,2912,635,12796,14373,9812,13839,18944,1109,6236,4419,520,1591,666,8988,4027,38,74,197,3788,3807,12416,2008,1772,0,288,1591,72,2765,2138,368,1829,0,166,341,190,325,0,4356,55,644,3194,1253,616,580,3981,201,0,322,4149,1977,2439,403,172,627,634,1035,4123,15555,337,2378,775,1836,103,0,0,740,1041,6635,2266,1060,326,175,674,,,,,,,,,,,,,,,
15/08/1995,226927,3491,4655,571,14532,11317,11144,14007,19107,1566,6041,5671,186,1559,1038,10051,2484,283,0,140,3651,4083,12596,2617,1456,0,228,755,53,2586,2377,0,2176,134,590,232,1222,0,803,4015,474,605,3663,1720,0,2016,4371,354,0,456,5254,1573,4942,176,535,504,428,1768,4461,17572,1096,5910,2018,1605,175,385,95,751,1370,5844,4364,587,1280,460,2698,,,,,,,,,,,,,,,
15/09/1995,222674,3104,3555,539,11955,9687,16374,12263,15835,3295,5496,5579,620,2370,2107,8986,2332,417,346,303,2471,5216,14641,3082,1805,100,0,1391,179,3433,3198,1293,2373,0,527,120,498,275,1786,4262,35,548,3301,2046,728,1349,4697,1147,0,0,4419,1404,3876,0,168,1075,644,1287,7137,12960,807,5168,2299,1612,58,0,178,196,1485,4243,3558,1238,1385,125,1688,,,,,,,,,,,,,,,
15/10/1995,258699,4762,5274,1478,18476,18423,15635,13104,21838,2294,7347,4658,1229,1577,388,9143,3061,247,199,259,5361,6130,14347,3534,2936,100,285,1541,162,3185,2099,637,1790,0,422,496,1338,24,997,3055,278,473,4641,2662,1873,1817,6831,626,192,249,5962,2482,3831,257,278,378,781,1806,7156,13350,359,5659,1935,2023,294,256,0,1144,1257,5091,2012,478,2267,515,1655,,,,,,,,,,,,,,,
15/11/1995,260553,3695,4235,2500,8585,27520,13370,15339,23528,3992,6700,5577,509,1328,1311,7244,2698,196,165,300,4401,5523,15423,2950,925,0,22,896,119,2613,2732,392,2610,626,248,654,1692,112,51,4087,190,1311,5132,1108,2078,3914,6617,1185,240,960,4914,3980,4257,0,669,728,427,1121,4350,14804,1489,3742,2319,2427,645,204,0,681,2202,4339,5279,628,450,114,3181,,,,,,,,,,,,,,,
15/12/1995,221936,4828,4875,440,15324,13171,12013,16645,15372,702,4485,3964,1151,1885,636,9337,3233,459,0,575,3907,4982,13029,2395,1588,0,304,1420,0,944,2574,555,1825,0,1122,267,1600,0,2070,5822,227,229,2835,1238,936,1775,4362,954,63,159,3171,1716,4107,0,1419,852,586,565,5244,13185,802,3263,1294,809,98,0,0,897,1383,5440,6626,489,1476,703,1534,,,,,,,,,,,,,,,
15/01/1996,219212,4403,4052,1066,15267,20016,14195,14395,23858,1506,5275,3773,513,918,1519,8860,2685,499,342,717,2127,3671,12828,3077,1795,0,0,739,158,921,3380,408,2694,212,1042,140,944,0,1198,3792,0,653,2501,1968,1727,1226,3334,906,0,314,2235,1033,3192,225,1151,442,0,1040,4678,10317,769,4233,2332,1584,86,406,0,669,1244,2062,2408,742,756,0,1994,,,,,,,,,,,,,,,
15/02/1996,264608,2820,4003,1454,18958,23586,17324,20317,23113,3101,7304,6589,1143,2287,1738,10444,4261,140,651,0,2721,4429,13730,3980,2237,0,265,747,215,2891,1918,215,1648,0,218,127,1034,0,1638,2762,294,550,2645,2702,1001,1877,5004,753,103,183,8194,1381,4352,370,616,374,98,971,5114,18329,1105,4011,504,1057,308,679,0,405,2325,3486,2682,639,716,714,1058,,,,,,,,,,,,,,,
15/03/1996,275017,5289,4491,88,17529,26946,20710,18896,21923,2210,7747,5554,1460,1696,981,8557,3218,380,364,804,4140,4152,18326,3542,2799,0,364,1122,71,2499,2392,710,3747,0,511,505,1142,88,1009,3585,581,371,2489,2403,838,1566,4657,1969,633,675,4848,4504,2323,250,629,730,325,566,4885,15919,630,4267,3622,2289,806,449,0,844,1770,3264,3082,0,1334,609,1343,,,,,,,,,,,,,,,
15/04/1996,258385,6156,5550,1442,16056,20784,16092,12980,20965,2070,9051,4385,511,2238,1518,13102,2320,317,540,0,2153,5767,14456,3110,645,0,887,993,0,1363,1926,328,3366,195,364,1415,993,0,1486,6243,548,455,3777,1523,125,1294,8041,610,501,0,4314,2269,3663,156,590,877,435,1339,6606,15809,805,7963,1748,835,255,424,0,384,2415,4509,2506,221,725,98,798,,,,,,,,,,,,,,,
15/05/1996,292806,4472,6162,757,18276,24421,16450,22430,22120,1760,5380,7053,1917,1165,1250,11884,3294,0,404,572,5057,6211,21057,3481,1790,60,366,1796,95,2712,4631,117,1033,347,172,1852,2101,0,1250,2542,96,1188,3965,1596,525,1352,7137,258,177,514,4639,2719,5101,336,614,777,371,492,9257,17468,1917,5754,1455,2434,75,530,0,658,3307,4790,3955,1196,749,305,662,,,,,,,,,,,,,,,
15/06/1996,231760,5358,4290,581,10704,16102,17422,17973,21707,1159,6086,4804,431,1726,1569,9575,3406,431,384,287,2559,6675,22286,2299,708,0,463,706,100,300,2065,202,1868,180,144,387,1723,364,443,2808,336,1195,4940,1755,679,1169,3729,0,0,846,4200,1356,2460,0,512,352,239,601,5101,15842,749,3052,2263,1206,0,0,0,714,1148,2293,2604,384,1243,141,376,,,,,,,,,,,,,,,
15/07/1996,262399,6032,4492,996,11896,20230,18724,15728,27459,3420,7564,4799,1474,2016,1124,14557,1491,0,0,0,4518,3754,21342,3069,2061,0,411,278,0,2212,1984,583,1549,0,315,400,1009,0,488,2579,97,808,5138,1977,698,3675,5754,50,233,577,2484,2815,4479,398,816,275,971,337,7143,16782,1217,4794,1873,1046,0,64,0,372,1721,2275,3228,698,589,267,194,,,,,,,,,,,,,,,
15/08/1996,261558,4267,5036,720,9192,19614,15939,19377,14280,1733,8545,7823,1315,747,612,17122,3754,147,41,218,4816,4890,16927,4064,1778,0,396,1495,173,2598,2718,340,1287,80,498,0,310,480,681,2779,212,620,3761,1441,303,1643,5387,709,92,168,4777,3915,5807,0,405,467,441,585,5406,21804,600,6346,3413,765,424,0,0,1044,1780,5175,3278,602,2079,284,1033,,,,,,,,,,,,,,,
15/09/1996,263215,3685,3822,988,13309,19142,11596,13179,30596,2466,5406,7846,1098,1330,1532,11507,5844,67,0,130,2243,7490,21794,5570,1674,0,0,1784,0,2843,2641,323,1570,511,807,0,1126,568,550,2613,408,1444,4848,1987,1008,210,5419,838,0,0,4570,3180,3511,0,126,635,534,916,6589,17783,876,5905,2843,2418,0,185,0,68,1549,2044,2943,290,889,217,1332,,,,,,,,,,,,,,,
15/10/1996,272760,5168,5366,1996,18051,17300,12036,20089,23294,4534,7664,6878,1845,1392,765,14426,3307,152,372,222,3819,7821,21121,3508,2031,0,650,771,0,1709,3466,247,1780,190,334,353,1148,108,1737,2167,0,584,4113,1636,1314,1477,2715,287,147,220,2344,3119,3048,777,120,1019,795,1509,6674,19647,412,4686,2126,1966,266,839,323,200,1809,4872,2643,259,1564,133,1300,,,,,,,,,,,,,,,
15/11/1996,301487,4580,7221,516,15369,23704,13204,29653,31930,2269,9511,6951,777,3100,2795,12220,5266,109,40,279,2276,6788,21866,4477,1280,410,654,2561,256,2257,1962,0,2693,112,746,148,1417,356,401,3289,25,603,3663,781,1318,1800,5906,1206,0,218,3785,3486,3736,85,590,705,63,202,5683,16525,988,8169,2097,2514,610,226,167,830,2392,5175,2971,499,605,0,421,,,,,,,,,,,,,,,
15/12/1996,255415,5246,7347,483,17235,17852,15148,16988,20680,2497,5626,6263,1011,2553,1243,9684,3987,488,214,208,3315,6733,18042,2837,2850,0,610,653,216,3275,1780,150,1642,228,671,157,1227,236,621,2651,285,371,4901,2706,290,3113,5348,190,0,539,5036,2589,3144,59,502,617,185,506,5160,14380,414,3577,2825,1360,175,288,0,1063,2114,3952,3337,286,1510,398,1548,,,,,,,,,,,,,,,
15/01/1997,235119,3009,5006,348,15069,13682,14168,14929,24056,2472,6723,5656,979,900,900,10379,2789,89,80,216,2842,5406,20277,3190,2320,0,317,1244,0,1176,1370,259,3013,208,648,331,337,300,1119,1413,383,1373,4650,647,990,1579,3715,992,0,955,3187,1695,2635,0,0,0,68,515,4302,17064,5007,5947,1231,1938,444,280,0,0,1698,2176,1012,658,861,0,1897,,,,,,,,,,,,,,,
15/02/1997,235343,4730,4431,683,15622,14768,14930,18179,28195,1274,6806,5901,1242,934,900,10905,2763,889,150,112,3611,2718,20266,3548,2278,0,220,481,482,567,1817,0,2598,0,289,426,907,0,477,2142,274,348,4125,1424,771,1091,3192,413,189,255,2730,2501,2453,0,352,294,833,1253,5080,14876,0,4439,1400,2004,365,0,65,593,1132,2591,1805,672,852,0,730,,,,,,,,,,,,,,,
15/03/1997,241527,5083,6908,1286,11449,20638,10665,12241,25163,3352,5848,3479,1225,3094,1167,14897,2652,151,565,589,1756,5412,20135,2982,2169,0,112,1471,112,3425,1858,0,1448,308,1006,0,494,58,397,2037,180,1122,5592,3159,300,1587,2241,436,0,599,3979,2470,4709,0,222,844,447,1394,5950,14183,99,4409,1877,2310,0,345,0,570,1332,1505,1366,290,872,254,1252,,,,,,,,,,,,,,,
15/04/1997,280733,5264,8175,506,19905,13534,12123,20137,31106,5807,5487,5723,1736,3575,1353,15274,3316,0,813,0,2175,4729,25718,5082,2107,0,130,614,326,1997,3068,205,1997,190,203,865,85,0,1310,3365,361,1195,4324,1429,779,1217,5789,1305,184,1640,5303,1884,3739,132,776,730,424,1192,4313,15311,510,5497,1436,1656,345,0,0,282,747,3698,3622,644,916,130,1223,,,,,,,,,,,,,,,
15/05/1997,277331,4744,6752,1666,16441,18598,13028,16220,30140,3388,6456,7247,977,3319,1908,14836,3522,331,286,152,4898,5916,27753,4034,2421,0,151,1104,0,541,1320,238,1505,115,183,60,475,0,1076,1933,952,389,5618,1825,568,1364,3973,435,463,582,4037,3257,2860,103,274,652,300,702,7186,18301,817,6379,2857,1068,588,0,0,590,605,2919,2041,394,607,321,570,,,,,,,,,,,,,,,
15/06/1997,258655,5072,6451,505,15029,15776,11525,17003,24140,2436,6784,3801,1459,3675,760,11103,4625,233,0,0,3883,5886,23912,3671,1504,0,321,1498,45,2197,1191,0,1543,63,530,564,300,0,334,1237,0,1601,5722,2052,208,1441,8033,601,751,966,4581,2088,1871,161,524,345,0,739,7751,23470,240,5294,2495,978,202,142,0,460,1281,2253,1220,0,587,880,662,,,,,,,,,,,,,,,
15/07/1997,310337,5476,8449,1317,12093,19490,14497,16633,29307,2807,8376,8472,1775,3163,1568,18240,3423,444,0,251,4379,5554,30318,4021,2986,102,589,789,344,3232,2288,0,1009,100,802,461,107,0,1057,3229,212,721,7956,1486,1107,1672,9625,257,0,382,6175,4254,6878,72,367,385,540,1019,9404,18502,904,6705,587,919,0,0,0,1494,1455,3519,4381,904,940,0,367,,,,,,,,,,,,,,,
15/08/1997,274432,4304,5408,1346,9877,19106,16585,17220,24520,5048,6625,4408,1704,1940,1472,16134,3914,0,160,0,4340,5574,28127,3547,2087,0,282,1390,0,2291,1984,100,1487,0,0,0,789,0,729,2817,214,656,3896,3193,325,2335,6351,484,0,267,5033,3628,4789,151,508,0,291,1457,6142,19424,197,6225,3352,1456,216,87,0,108,700,2913,1598,248,1395,208,1270,,,,,,,,,,,,,,,
15/09/1997,307993,5665,5210,2251,17494,17388,17978,22097,32320,1971,7140,7711,945,4271,1195,16970,4064,0,0,36,4516,8712,29310,2879,3055,0,153,1470,218,1366,3242,497,1131,120,428,93,1111,312,1005,3552,266,755,4936,2129,651,1940,6803,0,419,315,5001,3049,4892,200,698,292,585,1369,7907,20124,1225,5991,1586,2759,0,0,0,0,2117,2365,1099,337,307,0,0,,,,,,,,,,,,,,,
15/10/1997,307741,5944,7683,1782,11812,22001,15075,24732,35818,2814,6624,4478,1565,2476,1473,13167,4623,560,90,488,5154,6597,29134,4635,2155,0,783,810,269,1296,2070,546,1515,180,0,382,535,474,1627,3106,0,839,8335,2621,1841,2043,6192,502,97,104,2844,2096,4490,130,165,506,382,1655,6014,19354,989,6752,1981,3188,602,58,0,869,1889,1567,2454,278,965,308,1158,,,,,,,,,,,,,,,
15/11/1997,288155,5360,6355,1433,12253,20292,20720,19012,28504,3821,7781,6582,886,3070,1149,17208,4186,303,84,0,4054,6158,20053,5439,1923,0,0,1186,0,3062,2634,382,1580,289,668,106,75,547,804,2487,360,1155,6674,1991,1979,892,7588,149,236,313,6735,3495,3062,192,123,0,111,3191,6014,17367,1665,3044,1777,1732,67,0,0,405,1527,2321,2276,0,1121,0,147,,,,,,,,,,,,,,,
15/12/1997,283920,5819,9639,668,15243,16066,16471,21483,22951,1936,7205,4472,1971,4222,1208,13529,5112,0,289,516,5455,5947,20858,4035,2662,0,678,1474,87,2720,2393,313,1641,0,180,94,621,0,763,2305,0,1571,5780,2787,1358,877,6318,787,0,895,3273,2519,5262,0,1138,424,404,616,6021,18749,1416,7479,3655,1460,225,190,0,523,836,1306,3883,554,1290,1098,200,,,,,,,,,,,,,,,
15/01/1998,227035,4721,5212,429,11189,12412,11988,13407,24641,2511,5466,4072,1179,4170,1420,10839,3383,0,86,0,5449,2538,23415,2902,849,0,572,1367,0,1666,2278,440,1973,225,1369,68,918,0,893,3185,305,1014,3210,787,246,2810,4739,1522,227,222,3844,3137,2842,311,227,130,72,1444,7008,10418,920,6789,1866,1273,270,0,0,356,104,869,1815,0,676,0,350,,,,,,,,,,,,,,,
15/02/1998,237433,6128,8065,1286,10010,12090,12640,15418,29618,1694,7577,4203,1237,2869,1026,10143,3728,0,184,54,2969,4477,18148,4167,1927,0,1056,221,0,1724,1608,200,1939,0,590,733,220,245,1400,2734,488,1276,4999,1174,905,1390,3369,493,430,1555,3839,3787,2328,0,438,0,0,1212,5699,17535,719,3570,626,2434,65,0,0,0,1381,1672,1808,541,297,275,800,,,,,,,,,,,,,,,
15/03/1998,264872,6712,8624,2242,11813,12464,14949,19119,24054,2610,7324,4687,2011,4001,1150,12157,4018,365,344,656,2722,6177,20831,4603,2246,0,481,510,162,1689,2261,305,1317,0,1240,200,1208,0,777,2702,140,1297,6342,2198,1830,3562,6564,571,532,732,4491,3209,4134,0,836,174,406,1731,5422,15138,573,5263,1734,1759,303,0,0,189,1051,2575,1917,0,418,0,1050,,,,,,,,,,,,,,,
15/04/1998,219117,4344,6514,539,10917,7273,9238,16526,21817,2991,6922,4918,784,3953,1321,11835,3704,105,170,43,4989,4991,18493,3950,619,0,891,435,291,1640,1602,410,1167,0,1313,135,0,0,875,2322,0,365,4953,527,667,2441,6096,462,176,1159,3554,1866,3263,260,747,402,381,1045,4926,14441,352,4159,1038,752,95,54,0,350,532,3461,883,497,789,0,387,,,,,,,,,,,,,,,
